annee,departement,amm,quantite_produit,conditionnement,eaj
2016,AIN,9100155,120.0,L,Non
2016,AIN,9100231,8218.7,K,Oui
2016,AIN,9100296,45.0,L,Non
2016,AIN,9100418,5321.0,L,Non
2016,AIN,9100505,5181.0,L,Non
2016,AIN,9100525,77.7,K,Oui
2016,AIN,9100537,360.0,L,Non
2016,AIN,9100558,519.1,K,Oui
2016,AIN,9100624,500.0,L,Non
2016,AIN,9100636,105.0,L,Non
2016,AIN,9100645,18.0,L,Non
2016,AIN,9100650,119.1,L,Oui
2016,AIN,9120616,4436.0,K,Oui
2016,AIN,9200022,515.0,L,Non
2016,AIN,9200073,14.5,K,Non
2016,AIN,9200078,1070.0,L,Non
2016,AIN,9200091,606.2,L,Non
2016,AIN,9200135,389.2,K,Oui
2016,AIN,9200155,12.0,L,Non
2016,AIN,9200159,509.0,L,Non
2016,AIN,9200214,250.0,K,Non
2016,AIN,9200215,3226.0,K,Non
2016,AIN,9200262,287.0,L,Non
2016,AIN,9200271,21.0,L,Oui
2016,AIN,9200313,1.0,L,Non
2016,AIN,9200331,590.0,L,Non
2016,AIN,9200383,151.0,K,Non
2016,AIN,9200392,182.0,L,Non
2016,AIN,9200436,770.0,L,Non
2016,AIN,9200461,600.0,L,Non
2016,AIN,9200482,52.8,K,Oui
2016,AIN,9200493,20.0,K,Non
2016,AIN,9200511,2.2,L,Oui
2016,AIN,9200512,962.3,L,Oui
2016,AIN,9200532,123.4,L,Oui
2016,AIN,9200548,618.9,L,Non
2016,AIN,9300027,773.2,L,Oui
2016,AIN,9300032,25.0,L,Non
2016,AIN,9300050,94.0,L,Oui
2016,AIN,9300108,160.0,K,Non
2016,AIN,9300111,72.9,L,Oui
2016,AIN,9300143,185.0,K,Non
2016,AIN,9300186,58.0,K,Non
2016,AIN,9300189,344.6,L,Oui
2016,AIN,9300194,1115.0,L,Non
2016,AIN,9300241,2180.6,L,Oui
2016,AIN,9300257,115.0,L,Non
2016,AIN,9300270,4.3,L,Non
2016,AIN,9300285,6.0,L,Non
2016,AIN,9300301,27.0,L,Oui
2016,AIN,9300305,115.0,L,Non
2016,AIN,9300309,495.0,L,Non
2016,AIN,9300326,14.3,K,Oui
2016,AIN,9300396,20.0,L,Non
2016,AIN,9300557,15.0,L,Non
2016,AIN,9400008,385.7,L,Non
2016,AIN,9400012,84.0,L,Non
2016,AIN,9400039,23.8,L,Oui
2016,AIN,9400052,109.0,L,Non
2016,AIN,9400061,20.5,L,Non
2016,AIN,9400067,7.0,K,Non
2016,AIN,9400085,41.0,L,Non
2016,AIN,9400106,12.0,L,Oui
2016,AIN,9400109,165.0,K,Oui
2016,AIN,9400133,7449.0,L,Non
2016,AIN,9400134,1095.0,L,Non
2016,AIN,9400162,1025.0,L,Non
2016,AIN,9400235,5.0,L,Oui
2016,AIN,9400280,255.0,K,Non
2016,AIN,9400354,40.0,L,Non
2016,AIN,9400367,4135.0,L,Non
2016,AIN,9400389,180.0,L,Non
2016,AIN,9400456,43.0,K,Oui
2016,AIN,9400483,170.0,K,Non
2016,AIN,9400485,790.0,L,Non
2016,AIN,9400494,10.0,L,Non
2016,AIN,9400495,183.0,L,Oui
2016,AIN,9420112,27.0,K,Oui
2016,AIN,9420113,14356.2,K,Oui
2016,AIN,9500002,2071.0,L,Oui
2016,AIN,9500011,10.0,L,Non
2016,AIN,9500040,325.0,L,Non
2016,AIN,9500107,1420.0,L,Non
2016,AIN,9500122,12.0,K,Oui
2016,AIN,9500135,1419.4,K,Oui
2016,AIN,9500147,491.1,K,Oui
2016,AIN,9500148,67.4,K,Oui
2016,AIN,9500150,34.0,L,Oui
2016,AIN,9500199,50.0,L,Oui
2016,AIN,9500213,310.0,L,Non
2016,AIN,9500223,170.0,L,Non
2016,AIN,9500244,44.0,L,Oui
2016,AIN,9500281,844.5,K,Oui
2016,AIN,9500296,15.6,K,Oui
2016,AIN,9500302,1155.7,K,Oui
2016,AIN,9500311,20.0,L,Non
2016,AIN,9500321,160.0,K,Non
2016,AIN,9500341,162.8,K,Oui
2016,AIN,9500364,16.9,L,Oui
2016,AIN,9500414,165.5,L,Oui
2016,AIN,9500432,23.0,L,Non
2016,AIN,9500452,750.0,K,Oui
2016,AIN,9500484,11.7,L,Oui
2016,AIN,9500485,1362.0,L,Oui
2016,AIN,9500541,835.0,L,Non
2016,AIN,9500562,72.8,L,Oui
2016,AIN,9500568,938.4,K,Non
2016,AIN,9500581,9345.0,L,Non
2016,AIN,9500628,294.5,K,Non
2016,AIN,9500629,26.0,K,Non
2016,AIN,9500642,2320.0,L,Non
2016,AIN,9500649,156.0,K,Non
2016,AIN,9600001,1506.0,K,Non
2016,AIN,9600022,2.8,L,Oui
2016,AIN,9600025,50.0,K,Non
2016,AIN,9600056,33.7,K,Non
2016,AIN,9600077,0.8,K,Non
2016,AIN,9600091,11.2,K,Oui
2016,AIN,9600093,1600.0,L,Non
2016,AIN,9600097,182.3,L,Oui
2016,AIN,9600103,1728.0,K,Non
2016,AIN,9600120,120.0,K,Non
2016,AIN,9600197,136.8,K,Non
2016,AIN,9600199,1270.0,K,Non
2016,AIN,9600201,40.0,L,Non
2016,AIN,9600232,140.0,L,Non
2016,AIN,9600299,26.0,K,Oui
2016,AIN,9600318,62.0,L,Oui
2016,AIN,9600319,25.4,L,Oui
2016,AIN,9600320,16.0,L,Oui
2016,AIN,9600368,1190.0,K,Non
2016,AIN,9600386,22.1,K,Oui
2016,AIN,9600390,560.0,L,Oui
2016,AIN,9600392,420.0,L,Non
2016,AIN,9600395,624.0,K,Non
2016,AIN,9600398,0.6,K,Non
2016,AIN,9600404,52.5,L,Oui
2016,AIN,9600488,9.4,K,Oui
2016,AIN,9600509,2.0,K,Non
2016,AIN,9600512,445.4,K,Non
2016,AIN,9600516,1777.8,K,Non
2016,AIN,9600526,1.8,K,Non
2016,AIN,9600541,180.0,K,Non
2016,AIN,9600548,75.0,L,Non
2016,AIN,9600550,636.0,L,Non
2016,AIN,9700027,4.5,K,Non
2016,AIN,9700065,20.0,L,Non
2016,AIN,9700067,340.0,K,Non
2016,AIN,9700070,83.4,K,Non
2016,AIN,9700214,37.2,K,Non
2016,AIN,9700216,43.2,L,Non
2016,AIN,9700235,19.5,L,Oui
2016,AIN,9700259,137.4,L,Oui
2016,AIN,9700278,61.6,K,Non
2016,AIN,9700329,750.0,L,Non
2016,AIN,9700332,723.9,L,Oui
2016,AIN,9700401,140.0,K,Non
2016,AIN,9700420,68.0,L,Non
2016,AIN,9700442,79.0,L,Non
2016,AIN,9700463,252.0,K,Non
2016,AIN,9700467,5.0,L,Non
2016,AIN,9700521,1718.2,L,Oui
2016,AIN,9700578,290.0,K,Non
2016,AIN,9800018,2660.0,L,Non
2016,AIN,9800054,1143.0,K,Non
2016,AIN,9800076,8.1,L,Oui
2016,AIN,9800085,75.0,L,Non
2016,AIN,9800096,258.0,L,Oui
2016,AIN,9800098,16.0,K,Non
2016,AIN,9800100,1350.0,L,Non
2016,AIN,9800106,43.0,K,Non
2016,AIN,9800126,325.5,K,Oui
2016,AIN,9800144,32.0,K,Non
2016,AIN,9800182,9915.0,L,Non
2016,AIN,9800198,18.0,L,Non
2016,AIN,9800210,70.0,L,Non
2016,AIN,9800215,8.8,K,Oui
2016,AIN,9800219,500.0,L,Non
2016,AIN,9800236,144.0,L,Non
2016,AIN,9800244,176.2,K,Oui
2016,AIN,9800245,4282.6,K,Non
2016,AIN,9800259,13730.0,L,Non
2016,AIN,9800280,6.0,L,Non
2016,AIN,9800289,50.4,L,Non
2016,AIN,9800320,106.9,K,Non
2016,AIN,9800321,2.4,L,Oui
2016,AIN,9800336,1014.2,L,Non
2016,AIN,9800344,1150.8,L,Non
2016,AIN,9800347,190.5,L,Non
2016,AIN,9800350,17.0,L,Oui
2016,AIN,9800374,0.8,K,Non
2016,AIN,9800392,740.0,L,Non
2016,AIN,9800393,2.4,L,Oui
2016,AIN,9800394,18.0,L,Oui
2016,AIN,9800402,16.8,L,Oui
2016,AIN,9800414,80.0,L,Non
2016,AIN,9800420,1184.0,L,Non
2016,AIN,9800432,10.4,L,Oui
2016,AIN,9800458,12.0,L,Non
2016,AIN,9800474,10155.0,K,Non
2016,AIN,9800477,245.0,L,Non
2016,AIN,9800481,1307.1,L,Oui
2016,AIN,9800510,0.9,K,Oui
2016,AIN,9800514,6.8,K,Non
2016,AIN,9800524,6.2,L,Oui
2016,AIN,9800526,2.5,K,Non
2016,AIN,9900009,384.0,K,Non
2016,AIN,9900014,2.8,L,Oui
2016,AIN,9900037,119.1,K,Non
2016,AIN,9900039,3.0,L,Oui
2016,AIN,9900047,3720.0,L,Non
2016,AIN,9900087,30.0,K,Non
2016,AIN,9900104,4690.0,L,Non
2016,AIN,9900119,675.0,K,Oui
2016,AIN,9900123,1.9,K,Non
2016,AIN,9900127,9.0,L,Oui
2016,AIN,9900133,18.0,L,Non
2016,AIN,9900134,9.8,L,Oui
2016,AIN,9900154,2.4,K,Non
2016,AIN,9900158,21420.0,L,Non
2016,AIN,9900189,168.0,K,Non
2016,AIN,9900191,70.0,L,Non
2016,AIN,9900203,30.0,L,Non
2016,AIN,9900206,95.0,L,Non
2016,AIN,9900227,230.0,L,Non
2016,AIN,9900242,2780.0,K,Non
2016,AIN,9900251,33905.0,L,Non
2016,AIN,9900254,963.0,L,Oui
2016,AIN,9900257,3900.7,K,Oui
2016,AIN,9900262,1.8,K,Non
2016,AIN,9900263,10.0,L,Non
2016,AIN,9900276,20.0,K,Non
2016,AIN,9900282,101.6,L,Oui
2016,AIN,9900331,30.0,L,Non
2016,AIN,9900340,1810.0,L,Non
2016,AIN,9900354,2360.0,K,Non
2016,AIN,9900360,50.0,K,Oui
2016,AIN,9900371,28.2,K,Oui
2016,AIN,9900383,30.0,K,Non
2016,AIN,9900396,302.0,L,Oui
2016,AIN,9900411,50.0,L,Non
2016,AIN,9900412,355.4,L,Non
2016,AIN,9900414,2.8,K,Non
2016,AIN,9900444,5.0,L,Non
2016,AIN,9900446,31.8,K,Non
2016,AISNE,1030003,67.2,L,Oui
2016,AISNE,2000003,2990.0,L,Non
2016,AISNE,2000017,20.6,L,Oui
2016,AISNE,2000018,29720.0,K,Non
2016,AISNE,2000044,9810.0,L,Non
2016,AISNE,2000046,5790.0,L,Non
2016,AISNE,2000051,15.0,L,Non
2016,AISNE,2000071,1850.5,K,Oui
2016,AISNE,2000079,2410.0,L,Non
2016,AISNE,2000097,11304.0,K,Non
2016,AISNE,2000099,32690.0,K,Non
2016,AISNE,2000101,280.0,L,Non
2016,AISNE,2000105,1.2,K,Oui
2016,AISNE,2000122,84.4,L,Non
2016,AISNE,2000125,819.3,K,Oui
2016,AISNE,2000150,180.0,L,Oui
2016,AISNE,2000201,4108.4,L,Non
2016,AISNE,2000202,14385.0,L,Non
2016,AISNE,2000205,57.3,K,Non
2016,AISNE,2000214,4.0,L,Non
2016,AISNE,2000216,20.0,L,Non
2016,AISNE,2000226,12.0,L,Oui
2016,AISNE,2000294,3230.4,K,Non
2016,AISNE,2000299,6878.5,L,Non
2016,AISNE,2000316,1575.0,L,Non
2016,AISNE,2000324,17.0,L,Non
2016,AISNE,2000327,5462.2,L,Non
2016,AISNE,2000332,226.0,L,Non
2016,AISNE,2000333,8445.0,L,Non
2016,AISNE,2000338,11850.0,K,Non
2016,AISNE,2000341,3770.0,K,Non
2016,AISNE,2000352,190.0,K,Non
2016,AISNE,2000364,8.0,K,Oui
2016,AISNE,2000366,2.3,L,Oui
2016,AISNE,2000380,6045.0,L,Non
2016,AISNE,2000390,176.3,K,Oui
2016,AISNE,2000416,5.0,L,Oui
2016,AISNE,2000424,30.0,L,Oui
2016,AISNE,2000447,2028.0,K,Non
2016,AISNE,2000500,2985.5,L,Oui
2016,AISNE,2000510,7203.0,K,Oui
2016,AISNE,2000513,3.0,L,Non
2016,AISNE,2000517,621.8,L,Oui
2016,AISNE,2000536,0.4,K,Non
2016,AISNE,2010023,1075.0,L,Non
2016,AISNE,2010025,240.0,L,Non
2016,AISNE,2010030,32280.0,L,Non
2016,AISNE,2010035,518.5,L,Oui
2016,AISNE,2010118,1260.4,K,Oui
2016,AISNE,2010130,708.8,K,Non
2016,AISNE,2010132,1520.0,K,Non
2016,AISNE,2010139,48.5,L,Non
2016,AISNE,2010239,2378.0,L,Non
2016,AISNE,2010240,5510.0,L,Non
2016,AISNE,2010261,285.0,K,Non
2016,AISNE,2010275,90.0,K,Oui
2016,AISNE,2010280,21947.9,L,Non
2016,AISNE,2010281,17.0,K,Non
2016,AISNE,2010282,22612.0,L,Non
2016,AISNE,2010283,250.0,L,Non
2016,AISNE,2010288,1.2,K,Non
2016,AISNE,2010315,134.5,K,Non
2016,AISNE,2010317,0.5,K,Oui
2016,AISNE,2010319,476.3,L,Oui
2016,AISNE,2010321,246.6,L,Oui
2016,AISNE,2010324,7.5,K,Oui
2016,AISNE,2010326,916.1,L,Non
2016,AISNE,2010349,31180.0,L,Non
2016,AISNE,2010351,940.7,K,Non
2016,AISNE,2010398,476.2,K,Non
2016,AISNE,2010410,136.1,K,Oui
2016,AISNE,2010415,4060.0,L,Non
2016,AISNE,2010419,5173.6,K,Non
2016,AISNE,2010420,1840.0,L,Oui
2016,AISNE,2010425,1.0,K,Non
2016,AISNE,2010427,1753.0,L,Non
2016,AISNE,2010432,10.8,L,Oui
2016,AISNE,2010434,6.0,L,Oui
2016,AISNE,2010436,4.8,K,Oui
2016,AISNE,2010439,52.1,L,Oui
2016,AISNE,2010493,259.3,K,Oui
2016,AISNE,2010495,86700.0,K,Non
2016,AISNE,2010498,5.0,L,Non
2016,AISNE,2010499,1195.0,L,Non
2016,AISNE,2010502,100.0,L,Non
2016,AISNE,2010509,1264.5,K,Oui
2016,AISNE,2010512,1.2,L,Oui
2016,AISNE,2010525,40.0,K,Non
2016,AISNE,2010527,5.0,L,Non
2016,AISNE,2010529,2.0,L,Oui
2016,AISNE,2010530,14.0,L,Oui
2016,AISNE,2010531,5.0,L,Non
2016,AISNE,2010537,39.9,K,Non
2016,AISNE,2010552,11.7,K,Non
2016,AISNE,2010584,1005.0,L,Non
2016,AISNE,2010598,415.0,L,Non
2016,AISNE,2010600,11760.0,K,Non
2016,AISNE,2010602,5460.0,K,Non
2016,AISNE,2010610,3595.0,L,Non
2016,AISNE,2010613,35380.0,L,Non
2016,AISNE,2010618,326.9,K,Oui
2016,AISNE,2010632,10.0,K,Non
2016,AISNE,2010640,115.0,K,Non
2016,AISNE,2020003,1726.0,K,Oui
2016,AISNE,2020014,3147.5,L,Non
2016,AISNE,2020020,0.1,L,Oui
2016,AISNE,2020021,5295.0,L,Non
2016,AISNE,2020047,86.0,L,Oui
2016,AISNE,2020049,6646.4,K,Non
2016,AISNE,2020062,2185.0,L,Non
2016,AISNE,2020065,14.9,K,Oui
2016,AISNE,2020069,24.0,L,Non
2016,AISNE,2020099,3903.0,L,Non
2016,AISNE,2020110,485.0,K,Non
2016,AISNE,2020221,10.0,L,Non
2016,AISNE,2020224,137.4,K,Non
2016,AISNE,2020226,165.0,L,Non
2016,AISNE,2020233,14120.0,K,Non
2016,AISNE,2020234,38760.0,K,Non
2016,AISNE,2020241,9.0,K,Non
2016,AISNE,2020266,80.0,L,Non
2016,AISNE,2020267,3212.0,K,Non
2016,AISNE,2020304,2.4,L,Oui
2016,AISNE,2020318,126.4,L,Oui
2016,AISNE,2020328,14620.0,L,Non
2016,AISNE,2020339,20.0,L,Non
2016,AISNE,2020426,2.4,L,Oui
2016,AISNE,2020429,3555.0,L,Non
2016,AISNE,2020448,3.3,L,Oui
2016,AISNE,2020474,11193.5,L,Non
2016,AISNE,2030010,114.0,L,Non
2016,AISNE,2030011,10.0,L,Non
2016,AISNE,2030050,289.9,L,Oui
2016,AISNE,2030072,8460.0,K,Non
2016,AISNE,2030092,2.5,K,Non
2016,AISNE,2030099,335.0,L,Non
2016,AISNE,2030125,221.3,L,Oui
2016,AISNE,2030174,24.1,K,Non
2016,AISNE,2030175,27.5,K,Oui
2016,AISNE,2030184,2.2,K,Oui
2016,AISNE,2030226,3775.0,K,Non
2016,AISNE,2030255,8960.0,L,Non
2016,AISNE,2030265,4540.0,L,Non
2016,AISNE,2030273,2.1,L,Oui
2016,AISNE,2030286,0.5,L,Oui
2016,AISNE,2030289,4.0,L,Oui
2016,AISNE,2030292,40.0,K,Non
2016,AISNE,2030323,14067.5,L,Non
2016,AISNE,2030332,579.0,L,Oui
2016,AISNE,2030340,2.4,L,Oui
2016,AISNE,2030342,1880.0,L,Non
2016,AISNE,2030404,3924.0,L,Non
2016,AISNE,2030430,10275.0,K,Non
2016,AISNE,2030466,27.7,K,Oui
2016,AISNE,2040019,5680.0,K,Non
2016,AISNE,2040109,48.2,K,Non
2016,AISNE,2040140,0.1,L,Oui
2016,AISNE,2040143,885.0,L,Non
2016,AISNE,2040146,3330.9,L,Non
2016,AISNE,2040195,48.0,L,Non
2016,AISNE,2040199,5.0,K,Non
2016,AISNE,2040205,67.0,K,Oui
2016,AISNE,2040212,3285.0,K,Non
2016,AISNE,2040310,740.0,L,Non
2016,AISNE,2040311,211.0,L,Non
2016,AISNE,2040321,0.2,K,Non
2016,AISNE,2040330,2810.0,K,Oui
2016,AISNE,2040338,20.0,L,Non
2016,AISNE,2040348,35.0,K,Non
2016,AISNE,2040363,1024.0,K,Non
2016,AISNE,2050031,274.0,K,Non
2016,AISNE,2050037,55.0,K,Oui
2016,AISNE,2050046,5581.5,K,Non
2016,AISNE,2050075,7578.4,K,Non
2016,AISNE,2050076,33.0,K,Non
2016,AISNE,2050078,2270.0,L,Non
2016,AISNE,2050144,254.6,L,Oui
2016,AISNE,2050145,1091.6,L,Oui
2016,AISNE,2050146,1213.6,L,Oui
2016,AISNE,2060002,551.0,L,Non
2016,AISNE,2060026,5.6,K,Non
2016,AISNE,2060027,116.0,K,Non
2016,AISNE,2060034,600.0,K,Non
2016,AISNE,2060049,125.0,L,Non
2016,AISNE,2060050,767.6,L,Non
2016,AISNE,2060051,1351.0,L,Non
2016,AISNE,2060063,47.0,K,Non
2016,AISNE,2060084,948.0,K,Non
2016,AISNE,2060085,371.0,L,Non
2016,AISNE,2060088,27655.0,L,Non
2016,AISNE,2060091,100.0,L,Non
2016,AISNE,2060098,268.8,L,Non
2016,AISNE,2060100,130.0,L,Non
2016,AISNE,2060111,255.0,L,Non
2016,AISNE,2060113,4.3,L,Non
2016,AISNE,2060115,38845.0,L,Non
2016,AISNE,2060116,4052.5,L,Non
2016,AISNE,2060118,8300.0,L,Non
2016,AISNE,2060120,8.0,L,Non
2016,AISNE,2060127,1066.7,L,Non
2016,AISNE,2060128,1160.0,L,Non
2016,AISNE,2060129,13.2,K,Non
2016,AISNE,2060130,4.0,L,Non
2016,AISNE,2060131,2839.3,L,Oui
2016,AISNE,2060132,1.0,L,Non
2016,AISNE,2060133,17.0,L,Non
2016,AISNE,2060134,340.0,K,Non
2016,AISNE,2060137,9680.0,L,Non
2016,AISNE,2060175,24711.4,K,Oui
2016,AISNE,2060177,54.5,K,Non
2016,AISNE,2060192,12.8,K,Oui
2016,AISNE,2060194,17148.0,K,Non
2016,AISNE,2070077,1515.0,L,Non
2016,AISNE,2070087,5.0,L,Non
2016,AISNE,2070092,1840.0,L,Non
2016,AISNE,2070107,17.0,L,Non
2016,AISNE,2070108,0.0,K,Non
2016,AISNE,2070133,1510.0,L,Non
2016,AISNE,2070136,830.0,K,Oui
2016,AISNE,2070153,0.2,K,Non
2016,AISNE,2070163,258.0,K,Non
2016,AISNE,2070170,960.0,L,Oui
2016,AISNE,2070184,9568.0,L,Non
2016,AISNE,2070185,2265.0,L,Non
2016,AISNE,2070204,25.0,K,Non
2016,AISNE,2070218,4.0,L,Non
2016,AISNE,2070221,32113.2,L,Non
2016,AISNE,2080004,1.0,K,Non
2016,AISNE,2080018,377.1,L,Oui
2016,AISNE,2080023,920.0,K,Non
2016,AISNE,2080026,3697.0,L,Non
2016,AISNE,2080029,240.8,L,Non
2016,AISNE,2080039,930.0,L,Non
2016,AISNE,2080049,2055.8,L,Non
2016,AISNE,2080053,92.0,L,Oui
2016,AISNE,2080054,1517.9,L,Oui
2016,AISNE,2080059,17.0,K,Non
2016,AISNE,2080061,920.0,K,Non
2016,AISNE,2080062,1125.0,K,Non
2016,AISNE,2080063,552.0,K,Non
2016,AISNE,2080069,86.2,L,Oui
2016,AISNE,2080070,130.0,K,Non
2016,AISNE,2080088,5.0,L,Non
2016,AISNE,2080089,17.3,L,Oui
2016,AISNE,2080090,3.0,L,Oui
2016,AISNE,2080092,1889.5,L,Non
2016,AISNE,2080098,12487.4,L,Oui
2016,AISNE,2080099,185.0,K,Non
2016,AISNE,2080100,935.2,K,Non
2016,AISNE,2080101,65.0,K,Non
2016,AISNE,2080102,790.0,L,Non
2016,AISNE,2080103,10816.0,L,Non
2016,AISNE,2080105,745.9,L,Non
2016,AISNE,2080109,486.0,L,Non
2016,AISNE,2080112,1217.7,L,Non
2016,AISNE,2080113,580.0,K,Non
2016,AISNE,2080114,39410.0,L,Non
2016,AISNE,2080117,98.3,K,Non
2016,AISNE,2080120,60.0,L,Non
2016,AISNE,2080121,9.0,K,Non
2016,AISNE,2080123,62.2,K,Non
2016,AISNE,2080124,250.3,K,Non
2016,AISNE,2080125,777.8,K,Non
2016,AISNE,2080129,1439.4,L,Non
2016,AISNE,2080132,6.3,L,Oui
2016,AISNE,2080133,116.4,L,Oui
2016,AISNE,2080134,8.0,L,Oui
2016,AISNE,2080136,1224.0,K,Non
2016,AISNE,2080145,41912.5,L,Non
2016,AISNE,2080147,1330.0,L,Non
2016,AISNE,2090001,164.0,L,Non
2016,AISNE,2090005,17.0,K,Non
2016,AISNE,2090008,194.0,L,Non
2016,AISNE,2090009,3430.0,L,Non
2016,AISNE,2090010,175.0,L,Non
2016,AISNE,2090011,140.0,L,Non
2016,AISNE,2090016,19835.0,L,Non
2016,AISNE,2090017,2450.0,L,Non
2016,AISNE,2090019,255.0,L,Non
2016,AISNE,2090024,545.0,L,Non
2016,AISNE,2090025,20.0,K,Non
2016,AISNE,2090026,24.0,L,Non
2016,AISNE,2090027,775.0,L,Non
2016,AISNE,2090028,52625.0,L,Non
2016,AISNE,2090032,84.0,L,Oui
2016,AISNE,2090033,21.2,L,Oui
2016,AISNE,2090034,213.5,L,Oui
2016,AISNE,2090036,4865.2,L,Oui
2016,AISNE,2090037,815.0,K,Non
2016,AISNE,2090038,20595.0,L,Non
2016,AISNE,2090039,3939.0,L,Non
2016,AISNE,2090041,3179.8,K,Non
2016,AISNE,2090042,1372.5,K,Non
2016,AISNE,2090043,284.7,L,Non
2016,AISNE,2090044,1451.2,L,Oui
2016,AISNE,2090045,46.4,L,Oui
2016,AISNE,2090050,12348.0,K,Non
2016,AISNE,2090053,2160.0,L,Non
2016,AISNE,2090054,50.7,K,Non
2016,AISNE,2090055,370.0,L,Non
2016,AISNE,2090057,1063.0,K,Non
2016,AISNE,2090059,290.0,K,Non
2016,AISNE,2090060,26409.9,L,Non
2016,AISNE,2090062,40.0,L,Non
2016,AISNE,2090063,34.9,K,Non
2016,AISNE,2090064,35.0,L,Non
2016,AISNE,2090067,4395.0,L,Non
2016,AISNE,2090068,2790.0,L,Non
2016,AISNE,2090069,305.0,L,Non
2016,AISNE,2090072,1335.6,K,Non
2016,AISNE,2090075,10180.0,K,Non
2016,AISNE,2090078,11.0,L,Oui
2016,AISNE,2090079,67.9,L,Oui
2016,AISNE,2090080,4185.0,L,Non
2016,AISNE,2090090,6.0,L,Non
2016,AISNE,2090091,153.0,K,Non
2016,AISNE,2090092,32455.0,L,Non
2016,AISNE,2090093,40.0,L,Non
2016,AISNE,2090094,355.0,K,Non
2016,AISNE,2090095,575.0,L,Non
2016,AISNE,2090096,3125.0,L,Non
2016,AISNE,2090099,1494.8,L,Non
2016,AISNE,2090101,3065.0,L,Non
2016,AISNE,2090103,765.0,K,Non
2016,AISNE,2090104,60.0,L,Non
2016,AISNE,2090109,1.1,K,Non
2016,AISNE,2090111,2364.1,L,Non
2016,AISNE,2090112,2565.0,L,Non
2016,AISNE,2090113,4010.0,L,Non
2016,AISNE,2090114,3.5,K,Non
2016,AISNE,2090116,10.0,L,Non
2016,AISNE,2090117,11709.0,L,Non
2016,AISNE,2090118,31130.0,L,Non
2016,AISNE,2090119,2209.9,L,Non
2016,AISNE,2090123,10.0,L,Non
2016,AISNE,2090124,369.9,L,Oui
2016,AISNE,2090126,16433.5,L,Non
2016,AISNE,2090127,155.0,L,Non
2016,AISNE,2090132,4460.0,L,Non
2016,AISNE,2090134,80.0,K,Non
2016,AISNE,2090136,17870.0,L,Non
2016,AISNE,2090137,840.0,K,Non
2016,AISNE,2090138,40.9,K,Non
2016,AISNE,2090140,5.0,L,Non
2016,AISNE,2090146,347.2,L,Oui
2016,AISNE,2090149,945.0,L,Non
2016,AISNE,2090153,320.4,K,Non
2016,AISNE,2090157,253.0,L,Non
2016,AISNE,2090159,1115.1,K,Non
2016,AISNE,2090160,132406.0,L,Non
2016,AISNE,2090164,8718.5,L,Oui
2016,AISNE,2090165,45.8,L,Oui
2016,AISNE,2090171,8495.0,L,Non
2016,AISNE,2090172,1200.0,L,Non
2016,AISNE,2090173,1185.0,L,Non
2016,AISNE,2090176,1631.4,L,Oui
2016,AISNE,2090178,238.4,L,Oui
2016,AISNE,2090180,1640.0,L,Non
2016,AISNE,2090183,15810.0,K,Non
2016,AISNE,2090185,300.0,K,Non
2016,AISNE,2090186,101520.0,L,Non
2016,AISNE,2090188,1420.0,L,Non
2016,AISNE,2090199,39.0,L,Oui
2016,AISNE,2090200,224.4,L,Oui
2016,AISNE,2100001,3185.0,L,Non
2016,AISNE,2100004,856.4,L,Oui
2016,AISNE,2100005,104.0,L,Oui
2016,AISNE,2100009,712.8,K,Non
2016,AISNE,2100014,1.5,K,Non
2016,AISNE,2100015,3.5,K,Non
2016,AISNE,2100016,0.3,K,Non
2016,AISNE,2100018,17712.5,L,Non
2016,AISNE,2100021,150.0,K,Non
2016,AISNE,2100025,13.0,L,Non
2016,AISNE,2100026,2834.0,L,Non
2016,AISNE,2100028,10825.0,L,Non
2016,AISNE,2100029,188.0,L,Non
2016,AISNE,2100030,46200.0,K,Non
2016,AISNE,2100031,80.0,L,Non
2016,AISNE,2100034,690.0,L,Non
2016,AISNE,2100037,1520.0,L,Non
2016,AISNE,2100040,48.0,L,Non
2016,AISNE,2100041,2470.0,L,Non
2016,AISNE,2100049,1940.0,L,Oui
2016,AISNE,2100051,874.7,L,Non
2016,AISNE,2100052,26635.0,L,Non
2016,AISNE,2100053,1570.0,L,Non
2016,AISNE,2100056,560.0,L,Non
2016,AISNE,2100057,2120.0,L,Non
2016,AISNE,2100058,78.0,K,Non
2016,AISNE,2100059,1540.0,L,Non
2016,AISNE,2100060,5.0,L,Non
2016,AISNE,2100064,62.4,K,Non
2016,AISNE,2100065,136.7,K,Non
2016,AISNE,2100069,74.8,K,Non
2016,AISNE,2100071,120.0,L,Non
2016,AISNE,2100078,663.4,L,Oui
2016,AISNE,2100080,1500.0,L,Non
2016,AISNE,2100083,602.9,L,Oui
2016,AISNE,2100095,15600.0,L,Non
2016,AISNE,2100098,3310.0,L,Non
2016,AISNE,2100099,8.0,L,Oui
2016,AISNE,2100100,186.3,L,Oui
2016,AISNE,2100107,505.0,L,Non
2016,AISNE,2100108,24839.0,L,Non
2016,AISNE,2100110,285.2,L,Non
2016,AISNE,2100111,6310.0,L,Non
2016,AISNE,2100112,14326.0,L,Non
2016,AISNE,2100113,660.0,L,Non
2016,AISNE,2100115,1060.0,L,Non
2016,AISNE,2100121,490.2,L,Non
2016,AISNE,2100122,9.9,K,Non
2016,AISNE,2100138,43956.2,L,Non
